ConceptA(x),"Predicate(x,y)",ConceptB(y),Probability
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/burialPlace,http://dbpedia.org/ontology/Person,1.79E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/secretary,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/premierminister,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/headCoach,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/discipleOf,http://dbpedia.org/ontology/Person,2.09E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/deathDate,http://dbpedia.org/ontology/Person,9.19E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/athleticDirector,http://dbpedia.org/ontology/Person,2.55E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/agency,http://dbpedia.org/ontology/Person,1.53E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/agency,http://dbpedia.org/ontology/Person,3.17E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/founders,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/significantAwards,http://dbpedia.org/ontology/Person,5.62E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/criminalStatus,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/subfamiliaAuthority,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/injuries,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/precededBy,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/nationalTeam,http://dbpedia.org/ontology/Person,6.43E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name19b,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/coDriver,http://dbpedia.org/ontology/Person,2.55E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/significantProjects,http://dbpedia.org/ontology/Person,4.59E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/createdCardinalBy,http://dbpedia.org/ontology/Person,0.000579449
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/billed,http://dbpedia.org/ontology/Person,2.04E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/currentcoachteam,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/majorShrine,http://dbpedia.org/ontology/Person,2.20E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/currentteam,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/doctoralAdviser,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/curlingClub,http://dbpedia.org/ontology/Person,5.62E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/missPhilippinesAir,http://dbpedia.org/ontology/Person,2.55E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/prevSeries,http://dbpedia.org/ontology/Person,8.58E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/patriarchOf,http://dbpedia.org/ontology/Person,7.66E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/resides,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/hqLocationCountry,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/service,http://dbpedia.org/ontology/Person,2.55E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/eraName,http://dbpedia.org/ontology/Person,6.13E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/maddhab,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/repteam,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/amLabel,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/keyPeople,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/airForce,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name3d,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/dfens,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/leader1Name,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name16g,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name6a,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/species,http://dbpedia.org/ontology/Person,5.62E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/notableWork,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/penalty,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/lp,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/tours(points)_,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/postdoctoralAdvisor,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/draftLeague,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/debutagainst,http://dbpedia.org/ontology/Person,1.23E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/pastadmin,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/starring,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/3blankname,http://dbpedia.org/ontology/Person,4.08E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/nativeLang5Name,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/placeOfConsecration,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/province,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/states,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name2b,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/ffmm,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/inaugural,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/grandChildren,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/tradition,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/classis,http://dbpedia.org/ontology/Person,3.37E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/show,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/subfamilia,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/heirType,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/defenceMinister,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/illustrator,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/divisio,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/orders,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/bench1Sg,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/predecesssor,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name1e,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/ended,http://dbpedia.org/ontology/Person,2.55E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/valvegear,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/redecessor,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/row72Text,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/tour,http://dbpedia.org/ontology/Person,0.000153669
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/majorWorks,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/coachclub,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/doctoralAdvisor,http://dbpedia.org/ontology/Person,0.004865838
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/author,http://dbpedia.org/ontology/Person,0.000105169
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/formerpartner,http://dbpedia.org/ontology/Person,0.000564133
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/alongside,http://dbpedia.org/ontology/Person,0.005560156
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/formercoach,http://dbpedia.org/ontology/Person,0.00064786
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/post4followed,http://dbpedia.org/ontology/Person,4.29E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/data,http://dbpedia.org/ontology/Person,2.96E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/Person,0.001343198
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/spouse,http://dbpedia.org/ontology/Person,0.023467932
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/regent,http://dbpedia.org/ontology/Person,0.000932223
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/instruments,http://dbpedia.org/ontology/Person,4.03E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/spouse(s)_,http://dbpedia.org/ontology/Person,7.71E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/monarch,http://dbpedia.org/ontology/Person,0.000318059
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/Person,0.028731472
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/chiefMinisterOfKhyberPakhtunkhwa,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/next,http://dbpedia.org/ontology/Person,0.000284874
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/speaker,http://dbpedia.org/ontology/Person,7.15E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/missMundoDominicana,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/formerNllTeam,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/relatedTo,http://dbpedia.org/ontology/Person,0.000209316
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/currentTeam,http://dbpedia.org/ontology/Person,0.000151116
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/targets,http://dbpedia.org/ontology/Person,2.55E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/second,http://dbpedia.org/ontology/Person,0.000202679
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/aux,http://dbpedia.org/ontology/Person,1.17E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/defense,http://dbpedia.org/ontology/Person,8.68E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/socialdev,http://dbpedia.org/ontology/Person,9.70E-06
http://dbpedia.org/ontology/Species,http://purl.org/dc/elements/1.1/subject,http://dbpedia.org/ontology/Person,9.65E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/mf,http://dbpedia.org/ontology/Person,5.21E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name18b,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/state,http://dbpedia.org/ontology/Person,2.40E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/mayor,http://dbpedia.org/ontology/Person,7.15E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/centrehalfback,http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/name16c,http://dbpedia.org/ontology/Person,1.53E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/otherPost,http://dbpedia.org/ontology/Person,0.000212379
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/as,http://dbpedia.org/ontology/Person,0.000150606
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/p,http://dbpedia.org/ontology/Person,3.78E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/ontology/Person,1.84E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/offices,http://dbpedia.org/ontology/Person,9.70E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/playerTeam,http://dbpedia.org/ontology/Person,6.69E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/horses,http://dbpedia.org/ontology/Person,0.000121506
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/birthPlace,http://dbpedia.org/ontology/Person,0.024260271
http://dbpedia.org/ontology/Species,http://dbpedia.org/ontology/residence,http://dbpedia.org/ontology/Person,0.001118055
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/superintendentOfPublicInstruction,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/constituency,http://dbpedia.org/ontology/Person,1.23E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/previous,http://dbpedia.org/ontology/Person,3.52E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/coachteams,http://dbpedia.org/ontology/Person,2.04E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/pedigree,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/motto,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/currentMemberOf,http://dbpedia.org/ontology/Person,2.35E-05
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/ffff,http://dbpedia.org/ontology/Person,8.73E-05
http://dbpedia.org/ontology/Species,"http://dbpedia.org/property/health,Education,AndWelfare",http://dbpedia.org/ontology/Person,1.02E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/pastcoaching,http://dbpedia.org/ontology/Person,9.19E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/corType,http://dbpedia.org/ontology/Person,5.11E-07
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/mmmm,http://dbpedia.org/ontology/Person,3.06E-06
http://dbpedia.org/ontology/Species,http://dbpedia.org/property/influencedBy,http://dbpedia.org/ontology/Person,3.06E-06
